$,
JDAY,     TDH
30.21820433,8
30.22237133,8
30.22653833,8
30.23070533,8
30.23487233,8
30.23903933,8
30.24320633,8
30.24737333,8
30.25154033,8
30.25570733,8
30.25987433,8
30.26404133,8
30.26820833,8
30.27237533,8
30.27654233,8
30.28070933,8
30.28487633,8
30.28904333,8
30.29321033,8
30.29737733,8
30.30154433,8
30.30571133,8
30.30987833,8
30.31404533,8
30.31821233,8
30.32237933,8
30.32654633,8
30.33071333,8
30.33488033,8
30.33904733,8
30.34321433,8
30.34738133,8
30.35154833,8
30.35571533,8
30.35988233,8
30.36404933,8
30.36821633,8
30.37238333,8
30.37655033,8
30.38071733,8
30.38488433,8
30.38905133,8
30.39321833,8
30.39738533,8
30.40155233,8
30.40571933,8
30.40988633,8
30.41405333,8
30.41822033,8
30.42238733,8
30.42655433,8
30.43072133,8
30.43488833,8
30.43905533,8
30.44322233,8
30.44738933,8
30.45155633,8
30.45572333,8
30.45989033,8
30.46405733,8
30.46822433,8
30.47239133,8
30.47655833,8
30.48072533,8
30.48489233,8
30.48905933,8
30.49322633,8
30.49739333,8
30.50156033,8
30.50572733,8
30.50989433,8
30.51406133,8
30.51822833,8
30.52239533,8
30.52656233,8
30.53072933,8
30.53489633,8
30.53906333,8
30.54323033,8
30.54739733,8
30.55156433,8
30.55573133,8
30.55989833,8
30.56406533,8
30.56823233,8
30.57239933,8
30.57656633,8
30.58073333,8
30.58490033,8
30.58906733,8
30.59323433,8
30.59740133,8
30.60156833,8
30.60573533,8
30.60990233,8
30.61406933,8
30.61823633,8
30.62240333,8
30.62657033,8
30.63073733,8
30.63490433,8
30.63907133,8
30.64323833,8
30.64740533,8
30.65157233,8
30.65573933,8
30.65990633,8
30.66407333,8
30.66824033,8
30.67240733,8
30.67657433,8
30.68074133,8
30.68490833,8
30.68907533,8
30.69324233,8
30.69740933,8
30.70157633,8
30.70574333,8
30.70991033,8
30.71407733,8
30.71824433,8
30.72241133,8
30.72657833,8
30.73074533,8
30.73491233,8
30.73907933,8
30.74324633,8
30.74741333,8
30.75158033,8
30.75574733,8
30.75991433,8
30.76408133,8
30.76824833,8
30.77241533,8
30.77658233,8
30.78074933,8
30.78491633,8
30.78908333,8
30.79325033,8
30.79741733,8
30.80158433,8
30.80575133,8
30.80991833,8
30.81408533,8
30.81825233,8
30.82241933,8
30.82658633,8
30.83075333,8
30.83492033,8
30.83908733,8
30.84325433,8
30.84742133,8
30.85158833,8
30.85575533,8
30.85992233,8
30.86408933,8
30.86825633,8
30.87242333,8
30.87659033,8
30.88075733,8
30.88492433,8
30.88909133,8
30.89325833,8
30.89742533,8
30.90159233,8
30.90575933,8
30.90992633,8
30.91409333,8
30.91826033,8
30.92242733,8
30.92659433,8
30.93076133,8
30.93492833,8
30.93909533,8
30.94326233,8
30.94742933,8
30.95159633,8
30.95576333,8
30.95993033,8
30.96409733,8
30.96826433,8
30.97243133,8
30.97659833,8
30.98076533,8
30.98493233,8
30.98909933,8
30.99326633,8
30.99743333,8
31.00160033,8
31.00576733,8
31.00993433,8
31.01410133,8
31.01826833,8
31.02243533,8
31.02660233,8
31.03076933,8
31.03493633,8
31.03910333,8
31.04327033,8
31.04743733,8
31.05160433,8
31.05577133,8
31.05993833,8
31.06410533,8
31.06827233,8
31.07243933,8
31.07660633,8
31.08077333,8
31.08494033,8
31.08910733,8
31.09327433,8
31.09744133,8
31.10160833,8
31.10577533,8
31.10994233,8
31.11410933,8
31.11827633,8
31.12244333,8
31.12661033,8
31.13077733,8
31.13494433,8
31.13911133,8
31.14327833,8
31.14744533,8
31.15161233,8
31.15577933,8
31.15994633,8
31.16411333,8
31.16828033,8
31.17244733,8
31.17661433,8
31.18078133,8
31.18494833,8
31.18911533,8
31.19328233,8
31.19744933,8
31.20161633,8
31.20578333,8
31.20995033,8
31.21411733,8
31.21828433,8
31.22245133,8
31.22661833,8
31.23078533,8
31.23495233,8
31.23911933,8
31.24328633,8
31.24745333,8
31.25162033,8
31.25578733,8
31.25995433,8
31.26412133,8
31.26828833,8
31.27245533,8
31.27662233,8
31.28078933,8
31.28495633,8
31.28912333,8
31.29329033,8
31.29745733,8
31.30162433,8
31.30579133,8
31.30995833,8
31.31412533,8
31.31829233,8
31.32245933,8
31.32662633,8
31.33079333,8
31.33496033,8
31.33912733,8
31.34329433,8
31.34746133,8
31.35162833,8
31.35579533,8
31.35996233,8
31.36412933,8
31.36829633,8
31.37246333,8
31.37663033,8
31.38079733,8
31.38496433,8
31.38913133,8
31.39329833,8
31.39746533,8
31.40163233,8
31.40579933,8
31.40996633,8
31.41413333,8
31.41830033,8
31.42246733,8
31.42663433,8
31.43080133,8
31.43496833,8
31.43913533,8
31.44330233,8
31.44746933,8
31.45163633,8
31.45580333,8
31.45997033,8
31.46413733,8
31.46830433,8
31.47247133,8
31.47663833,8
31.48080533,8
31.48497233,8
31.48913933,8
31.49330633,8
31.49747333,8
31.50164033,8
31.50580733,8
31.50997433,8
31.51414133,8
31.51830833,8
31.52247533,8
31.52664233,8
31.53080933,8
31.53497633,8
31.53914333,8
31.54331033,8
31.54747733,8
31.55164433,8
31.55581133,8
31.55997833,8
31.56414533,8
31.56831233,8
31.57247933,8
31.57664633,8
31.58081333,8
31.58498033,8
31.58914733,8
31.59331433,8
31.59748133,8
31.60164833,8
31.60581533,8
31.60998233,8
31.61414933,8
31.61831633,8
31.62248333,8
31.62665033,8
31.63081733,8
31.63498433,8
31.63915133,8
31.64331833,8
31.64748533,8
31.65165233,8
31.65581933,8
31.65998633,8
31.66415333,8
31.66832033,8
31.67248733,8
31.67665433,8
31.68082133,8
31.68498833,8
31.68915533,8
31.69332233,8
31.69748933,8
31.70165633,8
31.70582333,8
31.70999033,8
31.71415733,8
31.71832433,8
31.72249133,8
31.72665833,8
31.73082533,8
31.73499233,8
31.73915933,8
31.74332633,8
31.74749333,8
31.75166033,8
31.75582733,8
31.75999433,8
31.76416133,8
31.76832833,8
31.77249533,8
31.77666233,8
31.78082933,8
31.78499633,8
31.78916333,8
31.79333033,8
31.79749733,8
31.80166433,8
31.80583133,8
31.80999833,8
31.81416533,8
31.81833233,8
31.82249933,8
31.82666633,8
31.83083333,8
31.83500033,8
31.83916733,8
31.84333433,8
31.84750133,8
31.85166833,8
31.85583533,8
31.86000233,8
31.86416933,8
31.86833633,8
31.87250333,8
31.87667033,8
31.88083733,8
31.88500433,8
31.88917133,8
31.89333833,8
31.89750533,8
31.90167233,8
31.90583933,8
31.91000633,8
31.91417333,8
31.91834033,8
31.92250733,8
31.92667433,8
31.93084133,8
31.93500833,8
31.93917533,8
31.94334233,8
31.94750933,8
31.95167633,8
31.95584333,8
31.96001033,8
31.96417733,8
31.96834433,8
31.97251133,8
31.97667833,8
31.98084533,8
31.98501233,8
31.98917933,8
31.99334633,8
31.99751333,8
32.00168033,8
32.00584733,8
32.01001433,8
32.01418133,8
32.01834833,8
32.02251533,8
32.02668233,8
32.03084933,8
32.03501633,8
32.03918333,8
32.04335033,8
32.04751733,8
32.05168433,8
32.05585133,8
32.06001833,8
32.06418533,8
32.06835233,8
32.07251933,8
32.07668633,8
32.08085333,8
32.08502033,8
32.08918733,8
32.09335433,8
32.09752133,8
32.10168833,8
32.10585533,8
32.11002233,8
32.11418933,8
32.11835633,8
32.12252333,8
32.12669033,8
32.13085733,8
32.13502433,8
32.13919133,8
32.14335833,8
32.14752533,8
32.15169233,8
32.15585933,8
32.16002633,8
32.16419333,8
32.16836033,8
32.17252733,8
32.17669433,8
32.18086133,8
32.18502833,8
32.18919533,8
32.19336233,8
32.19752933,8
32.20169633,8
32.20586333,8
32.21003033,8
32.21419733,8
32.21836433,8
32.22253133,8
32.22669833,8
32.23086533,8
32.23503233,8
32.23919933,8
32.24336633,8
32.24753333,8
32.25170033,8
32.25586733,8
32.26003433,8
32.26420133,8
32.26836833,8
32.27253533,8
32.27670233,8
32.28086933,8
32.28503633,8
32.28920333,8
32.29337033,8
32.29753733,8
32.30170433,8
32.30587133,8
32.31003833,8
32.31420533,8
32.31837233,8
32.32253933,8
32.32670633,8
32.33087333,8
32.33504033,8
32.33920733,8
32.34337433,8
32.34754133,8
32.35170833,8
32.35587533,8
32.36004233,8
32.36420933,8
32.36837633,8
32.37254333,8
32.37671033,8
32.38087733,8
32.38504433,8
32.38921133,8
32.39337833,8
32.39754533,8
32.40171233,8
32.40587933,8
32.41004633,8
32.41421333,8
32.41838033,8
32.42254733,8
32.42671433,8
32.43088133,8
32.43504833,8
32.43921533,8
32.44338233,8
32.44754933,8
32.45171633,8
32.45588333,8
32.46005033,8
32.46421733,8
32.46838433,8
32.47255133,8
32.47671833,8
32.48088533,8
32.48505233,8
32.48921933,8
32.49338633,8
32.49755333,8
32.50172033,8
32.50588733,8
32.51005433,8
32.51422133,8
32.51838833,8
32.52255533,8
32.52672233,8
32.53088933,8
32.53505633,8
32.53922333,8
32.54339033,8
32.54755733,8
32.55172433,8
32.55589133,8
32.56005833,8
32.56422533,8
32.56839233,8
32.57255933,8
32.57672633,8
32.58089333,8
32.58506033,8
32.58922733,8
32.59339433,8
32.59756133,8
32.60172833,8
32.60589533,8
32.61006233,8
32.61422933,8
32.61839633,8
32.62256333,8
32.62673033,8
32.63089733,8
32.63506433,8
32.63923133,8
32.64339833,8
32.64756533,8
32.65173233,8
32.65589933,8
32.66006633,8
32.66423333,8
32.66840033,8
32.67256733,8
32.67673433,8
32.68090133,8
32.68506833,8
32.68923533,8
32.69340233,8
32.69756933,8
32.70173633,8
32.70590333,8
32.71007033,8
32.71423733,8
32.71840433,8
32.72257133,8
32.72673833,8
32.73090533,8
32.73507233,8
32.73923933,8
32.74340633,8
32.74757333,8
32.75174033,8
32.75590733,8
32.76007433,8
32.76424133,8
32.76840833,8
32.77257533,8
32.77674233,8
32.78090933,8
32.78507633,8
32.78924333,8
32.79341033,8
32.79757733,8
32.80174433,8
32.80591133,8
32.81007833,8
32.81424533,8
32.81841233,8
32.82257933,8
32.82674633,8
32.83091333,8
32.83508033,8
32.83924733,8
32.84341433,8
32.84758133,8
32.85174833,8
32.85591533,8
32.86008233,8
32.86424933,8
32.86841633,8
32.87258333,8
32.87675033,8
32.88091733,8
32.88508433,8
32.88925133,8
32.89341833,8
32.89758533,8
32.90175233,8
32.90591933,8
32.91008633,8
32.91425333,8
32.91842033,8
32.92258733,8
32.92675433,8
32.93092133,8
32.93508833,8
32.93925533,8
32.94342233,8
32.94758933,8
32.95175633,8
32.95592333,8
32.96009033,8
32.96425733,8
32.96842433,8
32.97259133,8
32.97675833,8
32.98092533,8
32.98509233,8
32.98925933,8
32.99342633,8
32.99759333,8
33.00176033,8
33.00592733,8
33.01009433,8
33.01426133,8
33.01842833,8
33.02259533,8
33.02676233,8
33.03092933,8
33.03509633,8
33.03926333,8
33.04343033,8
33.04759733,8
33.05176433,8
33.05593133,8
33.06009833,8
33.06426533,8
33.06843233,8
33.07259933,8
33.07676633,8
33.08093333,8
33.08510033,8
33.08926733,8
33.09343433,8
33.09760133,8
33.10176833,8
33.10593533,8
33.11010233,8
33.11426933,8
33.11843633,8
33.12260333,8
33.12677033,8
33.13093733,8
33.13510433,8
33.13927133,8
33.14343833,8
33.14760533,8
33.15177233,8
33.15593933,8
33.16010633,8
33.16427333,8
33.16844033,8
33.17260733,8
33.17677433,8
33.18094133,8
33.18510833,8
33.18927533,8
33.19344233,8
33.19760933,8
33.20177633,8
33.20594333,8
33.21011033,8
33.21427733,8
33.21844433,8
33.22261133,8
33.22677833,8
33.23094533,8
33.23511233,8
33.23927933,8
33.24344633,8
33.24761333,8
33.25178033,8
33.25594733,8
33.26011433,8
33.26428133,8
33.26844833,8
33.27261533,8
33.27678233,8
33.28094933,8
33.28511633,8
33.28928333,8
33.29345033,8
33.29761733,8
33.30178433,8
33.30595133,8
33.31011833,8
33.31428533,8
33.31845233,8
33.32261933,8
33.32678633,8
33.33095333,8
33.33512033,8
33.33928733,8
33.34345433,8
33.34762133,8
33.35178833,8
33.35595533,8
33.36012233,8
33.36428933,8
33.36845633,8
33.37262333,8
33.37679033,8
33.38095733,8
33.38512433,8
33.38929133,8
33.39345833,8
33.39762533,8
33.40179233,8
33.40595933,8
33.41012633,8
33.41429333,8
33.41846033,8
33.42262733,8
33.42679433,8
33.43096133,8
33.43512833,8
33.43929533,8
33.44346233,8
33.44762933,8
33.45179633,8
33.45596333,8
33.46013033,8
33.46429733,8
33.46846433,8
33.47263133,8
33.47679833,8
33.48096533,8
33.48513233,8
33.48929933,8
33.49346633,8
33.49763333,8
33.50180033,8
33.50596733,8
33.51013433,8
33.51430133,8
33.51846833,8
33.52263533,8
33.52680233,8
33.53096933,8
33.53513633,8
33.53930333,8
33.54347033,8
33.54763733,8
33.55180433,8
33.55597133,8
33.56013833,8
33.56430533,8
33.56847233,8
33.57263933,8
33.57680633,8
33.58097333,8
33.58514033,8
33.58930733,8
33.59347433,8
33.59764133,8
33.60180833,8
33.60597533,8
33.61014233,8
33.61430933,8
33.61847633,8
33.62264333,8
33.62681033,8
33.63097733,8
33.63514433,8
33.63931133,8
33.64347833,8
33.64764533,8
33.65181233,8
33.65597933,8
33.66014633,8
33.66431333,8
33.66848033,8
33.67264733,8
33.67681433,8
33.68098133,8
33.68514833,8
33.68931533,8
33.69348233,8
33.69764933,8
33.70181633,8
33.70598333,8
33.71015033,8
33.71431733,8
33.71848433,8
33.72265133,8
33.72681833,8
33.73098533,8
33.73515233,8
33.73931933,8
33.74348633,8
33.74765333,8
33.75182033,8
33.75598733,8
33.76015433,8
33.76432133,8
33.76848833,8
33.77265533,8
33.77682233,8
33.78098933,8
33.78515633,8
33.78932333,8
33.79349033,8
33.79765733,8
33.80182433,8
33.80599133,8
33.81015833,8
33.81432533,8
33.81849233,8
33.82265933,8
33.82682633,8
33.83099333,8
33.83516033,8
33.83932733,8
33.84349433,8
33.84766133,8
33.85182833,8
33.85599533,8
33.86016233,8
33.86432933,8
33.86849633,8
33.87266333,8
33.87683033,8
33.88099733,8
33.88516433,8
33.88933133,8
33.89349833,8
33.89766533,8
33.90183233,8
33.90599933,8
33.91016633,8
33.91433333,8
33.91850033,8
33.92266733,8
33.92683433,8
33.93100133,8
33.93516833,8
33.93933533,8
33.94350233,8
33.94766933,8
33.95183633,8
33.95600333,8
33.96017033,8
33.96433733,8
33.96850433,8
33.97267133,8
33.97683833,8
33.98100533,8
33.98517233,8
33.98933933,8
33.99350633,8
33.99767333,8
34.00184033,8
34.00600733,8
34.01017433,8
34.01434133,8
34.01850833,8
34.02267533,8
34.02684233,8
34.03100933,8
34.03517633,8
34.03934333,8
34.04351033,8
34.04767733,8
34.05184433,8
34.05601133,8
34.06017833,8
34.06434533,8
34.06851233,8
34.07267933,8
34.07684633,8
34.08101333,8
34.08518033,8
34.08934733,8
34.09351433,8
34.09768133,8
34.10184833,8
34.10601533,8
34.11018233,8
34.11434933,8
34.11851633,8
34.12268333,8
34.12685033,8
34.13101733,8
34.13518433,8
34.13935133,8
34.14351833,8
34.14768533,8
34.15185233,8
34.15601933,8
34.16018633,8
34.16435333,8
34.16852033,8
34.17268733,8
34.17685433,8
34.18102133,8
34.18518833,8
34.18935533,8
34.19352233,8
34.19768933,8
34.20185633,8
34.20602333,8
34.21019033,8
34.21435733,8
34.21852433,8
34.22269133,8
34.22685833,8
34.23102533,8
34.23519233,8
34.23935933,8
34.24352633,8
34.24769333,8
34.25186033,8
34.25602733,8
34.26019433,8
34.26436133,8
34.26852833,8
34.27269533,8
34.27686233,8
34.28102933,8
34.28519633,8
34.28936333,8
34.29353033,8
34.29769733,8
34.30186433,8
34.30603133,8
34.31019833,8
34.31436533,8
34.31853233,8
34.32269933,8
34.32686633,8
34.33103333,8
34.33520033,8
34.33936733,8
34.34353433,8
34.34770133,8
34.35186833,8
34.35603533,8
34.36020233,8
34.36436933,8
34.36853633,8
34.37270333,8
34.37687033,8
34.38103733,8
34.38520433,8
34.38937133,8
34.39353833,8
34.39770533,8
34.40187233,8
34.40603933,8
34.41020633,8
34.41437333,8
34.41854033,8
34.42270733,8
34.42687433,8
34.43104133,8
34.43520833,8
34.43937533,8
34.44354233,8
34.44770933,8
34.45187633,8
34.45604333,8
34.46021033,8
34.46437733,8
34.46854433,8
34.47271133,8
34.47687833,8
34.48104533,8
34.48521233,8
34.48937933,8
34.49354633,8
34.49771333,8
34.50188033,8
34.50604733,8
34.51021433,8
34.51438133,8
34.51854833,8
34.52271533,8
34.52688233,8
34.53104933,8
34.53521633,8
34.53938333,8
34.54355033,8
34.54771733,8
34.55188433,8
34.55605133,8
34.56021833,8
34.56438533,8
34.56855233,8
34.57271933,8
34.57688633,8
34.58105333,8
34.58522033,8
34.58938733,8
34.59355433,8
34.59772133,8
34.60188833,8
34.60605533,8
34.61022233,8
34.61438933,8
34.61855633,8
34.62272333,8
34.62689033,8
34.63105733,8
34.63522433,8
34.63939133,8
34.64355833,8
34.64772533,8
34.65189233,8
34.65605933,8
34.66022633,8
34.66439333,8
34.66856033,8
34.67272733,8
34.67689433,8
34.68106133,8
34.68522833,8
34.68939533,8
34.69356233,8
34.69772933,8
34.70189633,8
34.70606333,8
34.71023033,8
34.71439733,8
34.71856433,8
34.72273133,8
34.72689833,8
34.73106533,8
34.73523233,8
34.73939933,8
34.74356633,8
34.74773333,8
34.75190033,8
34.75606733,8
34.76023433,8
34.76440133,8
34.76856833,8
34.77273533,8
34.77690233,8
34.78106933,8
34.78523633,8
34.78940333,8
34.79357033,8
34.79773733,8
34.80190433,8
34.80607133,8
34.81023833,8
34.81440533,8
34.81857233,8
34.82273933,8
34.82690633,8
34.83107333,8
34.83524033,8
34.83940733,8
34.84357433,8
34.84774133,8
34.85190833,8
34.85607533,8
34.86024233,8
34.86440933,8
34.86857633,8
34.87274333,8
34.87691033,8
34.88107733,8
34.88524433,8
34.88941133,8
34.89357833,8
34.89774533,8
34.90191233,8
34.90607933,8
34.91024633,8
34.91441333,8
34.91858033,8
34.92274733,8
34.92691433,8
34.93108133,8
34.93524833,8
34.93941533,8
34.94358233,8
34.94774933,8
34.95191633,8
34.95608333,8
34.96025033,8
34.96441733,8
34.96858433,8
34.97275133,8
34.97691833,8
34.98108533,8
34.98525233,8
34.98941933,8
34.99358633,8
34.99775333,8
35.00192033,8
35.00608733,8
35.01025433,8
35.01442133,8
35.01858833,8
35.02275533,8
35.02692233,8
35.03108933,8
35.03525633,8
35.03942333,8
35.04359033,8
35.04775733,8
35.05192433,8
35.05609133,8
35.06025833,8
35.06442533,8
35.06859233,8
35.07275933,8
35.07692633,8
35.08109333,8
35.08526033,8
35.08942733,8
35.09359433,8
35.09776133,8
35.10192833,8
35.10609533,8
35.11026233,8
35.11442933,8
35.11859633,8
35.12276333,8
35.12693033,8
35.13109733,8
35.13526433,8
35.13943133,8
35.14359833,8
35.14776533,8
35.15193233,8
35.15609933,8
35.16026633,8
35.16443333,8
35.16860033,8
35.17276733,8
35.17693433,8
35.18110133,8
35.18526833,8
35.18943533,8
35.19360233,8
35.19776933,8
35.20193633,8
35.20610333,8
35.21027033,8
35.21443733,8
35.21860433,8
35.22277133,8
35.22693833,8
35.23110533,8
35.23527233,8
35.23943933,8
35.24360633,8
35.24777333,8
35.25194033,8
35.25610733,8
35.26027433,8
35.26444133,8
35.26860833,8
35.27277533,8
35.27694233,8
35.28110933,8
35.28527633,8
35.28944333,8
35.29361033,8
35.29777733,8
35.30194433,8
35.30611133,8
35.31027833,8
35.31444533,8
35.31861233,8
35.32277933,8
35.32694633,8
35.33111333,8
35.33528033,8
35.33944733,8
35.34361433,8
35.34778133,8
35.35194833,8
35.35611533,8
35.36028233,8
35.36444933,8
35.36861633,8
35.37278333,8
35.37695033,8
35.38111733,8
35.38528433,8
35.38945133,8
35.39361833,8
35.39778533,8
35.40195233,8
35.40611933,8
35.41028633,8
35.41445333,8
35.41862033,8
35.42278733,8
35.42695433,8
35.43112133,8
35.43528833,8
35.43945533,8
35.44362233,8
35.44778933,8
35.45195633,8
35.45612333,8
35.46029033,8
35.46445733,8
35.46862433,8
35.47279133,8
35.47695833,8
35.48112533,8
35.48529233,8
35.48945933,8
35.49362633,8
35.49779333,8
35.50196033,8
35.50612733,8
35.51029433,8
35.51446133,8
35.51862833,8
35.52279533,8
35.52696233,8
35.53112933,8
35.53529633,8
35.53946333,8
35.54363033,8
35.54779733,8
35.55196433,8
35.55613133,8
35.56029833,8
35.56446533,8
35.56863233,8
35.57279933,8
35.57696633,8
35.58113333,8
35.58530033,8
35.58946733,8
35.59363433,8
35.59780133,8
35.60196833,8
35.60613533,8
35.61030233,8
35.61446933,8
35.61863633,8
35.62280333,8
35.62697033,8
35.63113733,8
35.63530433,8
35.63947133,8
35.64363833,8
35.64780533,8
35.65197233,8
35.65613933,8
35.66030633,8
35.66447333,8
35.66864033,8
35.67280733,8
35.67697433,8
35.68114133,8
35.68530833,8
35.68947533,8
35.69364233,8
35.69780933,8
35.70197633,8
35.70614333,8
35.71031033,8
35.71447733,8
35.71864433,8
35.72281133,8
35.72697833,8
35.73114533,8
35.73531233,8
35.73947933,8
35.74364633,8
35.74781333,8
35.75198033,8
35.75614733,8
35.76031433,8
35.76448133,8
35.76864833,8
35.77281533,8
35.77698233,8
35.78114933,8
35.78531633,8
35.78948333,8
35.79365033,8
35.79781733,8
35.80198433,8
35.80615133,8
35.81031833,8
35.81448533,8
35.81865233,8
35.82281933,8
35.82698633,8
35.83115333,8
35.83532033,8
35.83948733,8
35.84365433,8
35.84782133,8
35.85198833,8
35.85615533,8
35.86032233,8
35.86448933,8
35.86865633,8
35.87282333,8
35.87699033,8
35.88115733,8
35.88532433,8
35.88949133,8
35.89365833,8
35.89782533,8
35.90199233,8
35.90615933,8
35.91032633,8
35.91449333,8
35.91866033,8
35.92282733,8
35.92699433,8
35.93116133,8
35.93532833,8
35.93949533,8
35.94366233,8
35.94782933,8
35.95199633,8
35.95616333,8
35.96033033,8
35.96449733,8
35.96866433,8
35.97283133,8
35.97699833,8
35.98116533,8
35.98533233,8
35.98949933,8
35.99366633,8
35.99783333,8
36.00200033,8
36.00616733,8
36.01033433,8
36.01450133,8
36.01866833,8
36.02283533,8
36.02700233,8
36.03116933,8
36.03533633,8
36.03950333,8
36.04367033,8
36.04783733,8
36.05200433,8
36.05617133,8
36.06033833,8
36.06450533,8
36.06867233,8
36.07283933,8
36.07700633,8
36.08117333,8
36.08534033,8
36.08950733,8
36.09367433,8
36.09784133,8
36.10200833,8
36.10617533,8
36.11034233,8
36.11450933,8
36.11867633,8
36.12284333,8
36.12701033,8
36.13117733,8
36.13534433,8
36.13951133,8
36.14367833,8
36.14784533,8
36.15201233,8
36.15617933,8
36.16034633,8
36.16451333,8
36.16868033,8
36.17284733,8
36.17701433,8
36.18118133,8
36.18534833,8
36.18951533,8
36.19368233,8
36.19784933,8
36.20201633,8
36.20618333,8
36.21035033,8
36.21451733,8
36.21868433,8
36.22285133,8
36.22701833,8
36.23118533,8
36.23535233,8
36.23951933,8
36.24368633,8
36.24785333,8
36.25202033,8
36.25618733,8
36.26035433,8
36.26452133,8
36.26868833,8
36.27285533,8
36.27702233,8
36.28118933,8
36.28535633,8
36.28952333,8
36.29369033,8
36.29785733,8
36.30202433,8
36.30619133,8
36.31035833,8
36.31452533,8
36.31869233,8
36.32285933,8
36.32702633,8
36.33119333,8
36.33536033,8
36.33952733,8
36.34369433,8
36.34786133,8
36.35202833,8
36.35619533,8
36.36036233,8
36.36452933,8
36.36869633,8
36.37286333,8
36.37703033,8
36.38119733,8
36.38536433,8
36.38953133,8
36.39369833,8
36.39786533,8
36.40203233,8
36.40619933,8
36.41036633,8
36.41453333,8
36.41870033,8
36.42286733,8
36.42703433,8
36.43120133,8
36.43536833,8
36.43953533,8
36.44370233,8
36.44786933,8
36.45203633,8
36.45620333,8
36.46037033,8
36.46453733,8
36.46870433,8
36.47287133,8
36.47703833,8
36.48120533,8
36.48537233,8
36.48953933,8
36.49370633,8
36.49787333,8
36.50204033,8
36.50620733,8
36.51037433,8
36.51454133,8
36.51870833,8
36.52287533,8
36.52704233,8
36.53120933,8
36.53537633,8
36.53954333,8
36.54371033,8
36.54787733,8
36.55204433,8
36.55621133,8
36.56037833,8
36.56454533,8
36.56871233,8
36.57287933,8
36.57704633,8
36.58121333,8
36.58538033,8
36.58954733,8
36.59371433,8
36.59788133,8
36.60204833,8
36.60621533,8
36.61038233,8
36.61454933,8
36.61871633,8
36.62288333,8
36.62705033,8
36.63121733,8
36.63538433,8
36.63955133,8
36.64371833,8
36.64788533,8
36.65205233,8
36.65621933,8
36.66038633,8
36.66455333,8
36.66872033,8
36.67288733,8
36.67705433,8
36.68122133,8
36.68538833,8
36.68955533,8
36.69372233,8
36.69788933,8
36.70205633,8
36.70622333,8
36.71039033,8
36.71455733,8
36.71872433,8
36.72289133,8
36.72705833,8
36.73122533,8
36.73539233,8
36.73955933,8
36.74372633,8
36.74789333,8
36.75206033,8
36.75622733,8
36.76039433,8
36.76456133,8
36.76872833,8
36.77289533,8
36.77706233,8
36.78122933,8
36.78539633,8
36.78956333,8
36.79373033,8
36.79789733,8
36.80206433,8
36.80623133,8
36.81039833,8
36.81456533,8
36.81873233,8
36.82289933,8
36.82706633,8
36.83123333,8
36.83540033,8
36.83956733,8
36.84373433,8
36.84790133,8
36.85206833,8
36.85623533,8
36.86040233,8
36.86456933,8
36.86873633,8
36.87290333,8
36.87707033,8
36.88123733,8
36.88540433,8
36.88957133,8
36.89373833,8
36.89790533,8
36.90207233,8
36.90623933,8
36.91040633,8
36.91457333,8
36.91874033,8
36.92290733,8
36.92707433,8
36.93124133,8
36.93540833,8
36.93957533,8
36.94374233,8
36.94790933,8
36.95207633,8
36.95624333,8
36.96041033,8
36.96457733,8
36.96874433,8
36.97291133,8
36.97707833,8
36.98124533,8
36.98541233,8
36.98957933,8
36.99374633,8
36.99791333,8
37.00208033,8
37.00624733,8
37.01041433,8
37.01458133,8
37.01874833,8
37.02291533,8
37.02708233,8
37.03124933,8
37.03541633,8
37.03958333,8
37.04375033,8
37.04791733,8
37.05208433,8
37.05625133,8
37.06041833,8
37.06458533,8
37.06875233,8
37.07291933,8
37.07708633,8
37.08125333,8
37.08542033,8
37.08958733,8
37.09375433,8
37.09792133,8
37.10208833,8
37.10625533,8
37.11042233,8
37.11458933,8
37.11875633,8
37.12292333,8
37.12709033,8
37.13125733,8
37.13542433,8
37.13959133,8
37.14375833,8
37.14792533,8
37.15209233,8
37.15625933,8
37.16042633,8
37.16459333,8
37.16876033,8
37.17292733,8
37.17709433,8
37.18126133,8
37.18542833,8
37.18959533,8
37.19376233,8
37.19792933,8
37.20209633,8
37.20626333,8
37.21043033,8
37.21459733,8
37.21876433,8
37.22293133,8
37.22709833,8
37.23126533,8
37.23543233,8
37.23959933,8
37.24376633,8
37.24793333,8
37.25210033,8
37.25626733,8
37.26043433,8
37.26460133,8
37.26876833,8
37.27293533,8
37.27710233,8
37.28126933,8
37.28543633,8
37.28960333,8
37.29377033,8
37.29793733,8
37.30210433,8
37.30627133,8
37.31043833,8
37.31460533,8
37.31877233,8
37.32293933,8
37.32710633,8
37.33127333,8
37.33544033,8
37.33960733,8
37.34377433,8
37.34794133,8
37.35210833,8
37.35627533,8
37.36044233,8
37.36460933,8
37.36877633,8
37.37294333,8
37.37711033,8
37.38127733,8
37.38544433,8
37.38961133,8
37.39377833,8
37.39794533,8
37.40211233,8
37.40627933,8
37.41044633,8
37.41461333,8
37.41878033,8
37.42294733,8
37.42711433,8
37.43128133,8
37.43544833,8
37.43961533,8
37.44378233,8
37.44794933,8
37.45211633,8
37.45628333,8
37.46045033,8
37.46461733,8
37.46878433,8
37.47295133,8
37.47711833,8
37.48128533,8
37.48545233,8
37.48961933,8
37.49378633,8
37.49795333,8
